Query_No         Doc_id           Precision        Recal           
1                CACM-0972        0.0428571428571  0.6             
1                CACM-1534        0.0422535211268  0.6             
1                CACM-2541        0.0416666666667  0.6             
1                CACM-1752        0.041095890411   0.6             
1                CACM-0637        0.0405405405405  0.6             
1                CACM-1236        0.04             0.6             
1                CACM-1956        0.0394736842105  0.6             
1                CACM-1464        0.038961038961   0.6             
1                CACM-2372        0.0384615384615  0.6             
1                CACM-2378        0.0379746835443  0.6             
1                CACM-2597        0.0375           0.6             
1                CACM-1698        0.037037037037   0.6             
1                CACM-2627        0.0365853658537  0.6             
1                CACM-1412        0.0361445783133  0.6             
1                CACM-1194        0.0357142857143  0.6             
1                CACM-2841        0.0352941176471  0.6             
1                CACM-1571        0.0348837209302  0.6             
1                CACM-2959        0.0344827586207  0.6             
1                CACM-2811        0.0340909090909  0.6             
1                CACM-2035        0.0337078651685  0.6             
1                CACM-1170        0.0333333333333  0.6             
1                CACM-2153        0.032967032967   0.6             
1                CACM-1829        0.0326086956522  0.6             
1                CACM-3049        0.0322580645161  0.6             
1                CACM-2105        0.031914893617   0.6             
1                CACM-1238        0.0315789473684  0.6             
1                CACM-1937        0.03125          0.6             
1                CACM-1960        0.0309278350515  0.6             
1                CACM-1805        0.030612244898   0.6             
1                CACM-3137        0.030303030303   0.6             
1                CACM-2003        0.03             0.6             
Query_No         Doc_id           Precision        Recal           
2                CACM-3078        1.0              0.166666666667  
2                CACM-2863        1.0              0.333333333333  
2                CACM-2434        1.0              0.5             
2                CACM-1625        0.75             0.5             
2                CACM-3202        0.6              0.5             
2                CACM-2645        0.5              0.5             
2                CACM-1705        0.428571428571   0.5             
2                CACM-1591        0.375            0.5             
2                CACM-1315        0.333333333333   0.5             
2                CACM-1305        0.3              0.5             
2                CACM-1046        0.272727272727   0.5             
2                CACM-0397        0.25             0.5             
2                CACM-0492        0.230769230769   0.5             
2                CACM-0616        0.214285714286   0.5             
2                CACM-1397        0.2              0.5             
2                CACM-0435        0.1875           0.5             
2                CACM-1623        0.176470588235   0.5             
2                CACM-1867        0.166666666667   0.5             
2                CACM-0531        0.157894736842   0.5             
2                CACM-1014        0.15             0.5             
2                CACM-1464        0.142857142857   0.5             
2                CACM-1469        0.136363636364   0.5             
2                CACM-1468        0.130434782609   0.5             
2                CACM-1680        0.125            0.5             
2                CACM-1676        0.12             0.5             
2                CACM-1671        0.115384615385   0.5             
2                CACM-1214        0.111111111111   0.5             
2                CACM-1215        0.107142857143   0.5             
2                CACM-1854        0.103448275862   0.5             
2                CACM-1145        0.1              0.5             
2                CACM-3127        0.0967741935484  0.5             
2                CACM-1523        0.09375          0.5             
2                CACM-3201        0.0909090909091  0.5             
2                CACM-3204        0.0882352941176  0.5             
2                CACM-0728        0.0857142857143  0.5             
2                CACM-2439        0.0833333333333  0.5             
2                CACM-1183        0.0810810810811  0.5             
2                CACM-2317        0.0789473684211  0.5             
2                CACM-0597        0.0769230769231  0.5             
2                CACM-1439        0.075            0.5             
2                CACM-0282        0.0731707317073  0.5             
2                CACM-1424        0.0714285714286  0.5             
2                CACM-1427        0.0697674418605  0.5             
2                CACM-2519        0.0681818181818  0.5             
2                CACM-3005        0.0666666666667  0.5             
2                CACM-1542        0.0652173913043  0.5             
2                CACM-1549        0.063829787234   0.5             
2                CACM-2383        0.0625           0.5             
2                CACM-3160        0.0612244897959  0.5             
2                CACM-0847        0.06             0.5             
2                CACM-1391        0.0588235294118  0.5             
2                CACM-1403        0.0576923076923  0.5             
2                CACM-2943        0.0566037735849  0.5             
2                CACM-2002        0.0555555555556  0.5             
2                CACM-0942        0.0545454545455  0.5             
2                CACM-1564        0.0535714285714  0.5             
2                CACM-2812        0.0526315789474  0.5             
2                CACM-2483        0.051724137931   0.5             
2                CACM-3199        0.0508474576271  0.5             
2                CACM-2937        0.05             0.5             
2                CACM-2939        0.0491803278689  0.5             
2                CACM-1168        0.0483870967742  0.5             
2                CACM-1161        0.047619047619   0.5             
2                CACM-1345        0.046875         0.5             
2                CACM-1348        0.0461538461538  0.5             
2                CACM-2233        0.0454545454545  0.5             
2                CACM-3189        0.044776119403   0.5             
2                CACM-0971        0.0441176470588  0.5             
2                CACM-1503        0.0434782608696  0.5             
2                CACM-1117        0.0428571428571  0.5             
2                CACM-1334        0.0422535211268  0.5             
2                CACM-2912        0.0416666666667  0.5             
2                CACM-3080        0.041095890411   0.5             
2                CACM-0321        0.0405405405405  0.5             
2                CACM-1939        0.04             0.5             
2                CACM-1741        0.0394736842105  0.5             
2                CACM-2456        0.038961038961   0.5             
2                CACM-1811        0.0384615384615  0.5             
2                CACM-2217        0.0379746835443  0.5             
2                CACM-2850        0.0375           0.5             
2                CACM-1486        0.037037037037   0.5             
2                CACM-1861        0.0365853658537  0.5             
2                CACM-1264        0.0361445783133  0.5             
2                CACM-2356        0.0357142857143  0.5             
2                CACM-2471        0.0352941176471  0.5             
2                CACM-1498        0.0348837209302  0.5             
2                CACM-1926        0.0344827586207  0.5             
2                CACM-2092        0.0340909090909  0.5             
2                CACM-2096        0.0337078651685  0.5             
2                CACM-3077        0.0333333333333  0.5             
2                CACM-0001        0.032967032967   0.5             
2                CACM-0002        0.0326086956522  0.5             
2                CACM-0003        0.0322580645161  0.5             
2                CACM-0004        0.031914893617   0.5             
2                CACM-0005        0.0315789473684  0.5             
2                CACM-0006        0.03125          0.5             
2                CACM-0007        0.0309278350515  0.5             
2                CACM-0008        0.030612244898   0.5             
2                CACM-0009        0.030303030303   0.5             
2                CACM-2076        0.03             0.5             
Query_No         Doc_id           Precision        Recal           
3                CACM-2316        0.0              0.0             
3                CACM-1366        0.0              0.0             
3                CACM-1098        0.0              0.0             
3                CACM-2061        0.0              0.0             
3                CACM-2705        0.0              0.0             
3                CACM-1703        0.0              0.0             
3                CACM-2603        0.0              0.0             
3                CACM-2317        0.0              0.0             
3                CACM-2645        0.0              0.0             
3                CACM-3077        0.0              0.0             
3                CACM-2886        0.0              0.0             
3                CACM-2921        0.0              0.0             
3                CACM-2939        0.0              0.0             
3                CACM-1135        0.0              0.0             
3                CACM-2406        0.0              0.0             
3                CACM-3150        0.0              0.0             
3                CACM-1350        0.0              0.0             
3                CACM-2534        0.0              0.0             
3                CACM-1788        0.0              0.0             
3                CACM-2684        0.0              0.0             
3                CACM-2112        0.0              0.0             
3                CACM-1496        0.0              0.0             
3                CACM-3115        0.0              0.0             
3                CACM-1134        0.0416666666667  0.0555555555556 
3                CACM-1678        0.04             0.0555555555556 
3                CACM-1470        0.0384615384615  0.0555555555556 
3                CACM-2254        0.037037037037   0.0555555555556 
3                CACM-1852        0.0357142857143  0.0555555555556 
3                CACM-1459        0.0344827586207  0.0555555555556 
3                CACM-3105        0.0333333333333  0.0555555555556 
3                CACM-2710        0.0322580645161  0.0555555555556 
3                CACM-3148        0.03125          0.0555555555556 
3                CACM-2931        0.030303030303   0.0555555555556 
3                CACM-2470        0.0294117647059  0.0555555555556 
3                CACM-2305        0.0285714285714  0.0555555555556 
3                CACM-1485        0.0277777777778  0.0555555555556 
3                CACM-1223        0.027027027027   0.0555555555556 
3                CACM-2423        0.0263157894737  0.0555555555556 
3                CACM-1723        0.025641025641   0.0555555555556 
3                CACM-0637        0.025            0.0555555555556 
3                CACM-2572        0.0243902439024  0.0555555555556 
3                CACM-1807        0.047619047619   0.111111111111  
3                CACM-3099        0.046511627907   0.111111111111  
3                CACM-2111        0.0454545454545  0.111111111111  
3                CACM-2064        0.0444444444444  0.111111111111  
3                CACM-0799        0.0434782608696  0.111111111111  
3                CACM-2870        0.0425531914894  0.111111111111  
3                CACM-2897        0.0416666666667  0.111111111111  
3                CACM-2411        0.0408163265306  0.111111111111  
3                CACM-3102        0.04             0.111111111111  
3                CACM-2579        0.0392156862745  0.111111111111  
3                CACM-2929        0.0384615384615  0.111111111111  
3                CACM-3030        0.0377358490566  0.111111111111  
3                CACM-2138        0.037037037037   0.111111111111  
3                CACM-3093        0.0363636363636  0.111111111111  
3                CACM-0205        0.0357142857143  0.111111111111  
3                CACM-1467        0.0350877192982  0.111111111111  
3                CACM-1469        0.0344827586207  0.111111111111  
3                CACM-2265        0.0338983050847  0.111111111111  
3                CACM-0249        0.0333333333333  0.111111111111  
3                CACM-1457        0.0327868852459  0.111111111111  
3                CACM-2295        0.0322580645161  0.111111111111  
3                CACM-2941        0.031746031746   0.111111111111  
3                CACM-2940        0.03125          0.111111111111  
3                CACM-2717        0.0307692307692  0.111111111111  
3                CACM-2956        0.030303030303   0.111111111111  
3                CACM-2003        0.0298507462687  0.111111111111  
3                CACM-2546        0.0294117647059  0.111111111111  
3                CACM-2148        0.0289855072464  0.111111111111  
3                CACM-1911        0.0285714285714  0.111111111111  
3                CACM-1769        0.0281690140845  0.111111111111  
3                CACM-2314        0.0277777777778  0.111111111111  
3                CACM-1923        0.027397260274   0.111111111111  
3                CACM-1835        0.027027027027   0.111111111111  
3                CACM-0321        0.0266666666667  0.111111111111  
3                CACM-2699        0.0263157894737  0.111111111111  
3                CACM-2873        0.025974025974   0.111111111111  
3                CACM-2252        0.025641025641   0.111111111111  
3                CACM-2198        0.0253164556962  0.111111111111  
3                CACM-1306        0.025            0.111111111111  
3                CACM-1491        0.0246913580247  0.111111111111  
3                CACM-2652        0.0243902439024  0.111111111111  
3                CACM-2650        0.0240963855422  0.111111111111  
3                CACM-1062        0.0238095238095  0.111111111111  
3                CACM-3130        0.0235294117647  0.111111111111  
3                CACM-0252        0.0232558139535  0.111111111111  
3                CACM-1402        0.0229885057471  0.111111111111  
3                CACM-1392        0.0227272727273  0.111111111111  
3                CACM-1154        0.0224719101124  0.111111111111  
3                CACM-1387        0.0222222222222  0.111111111111  
3                CACM-2053        0.021978021978   0.111111111111  
3                CACM-1029        0.0217391304348  0.111111111111  
3                CACM-1658        0.0215053763441  0.111111111111  
3                CACM-1783        0.0212765957447  0.111111111111  
3                CACM-2871        0.0210526315789  0.111111111111  
3                CACM-1464        0.0208333333333  0.111111111111  
3                CACM-1680        0.020618556701   0.111111111111  
3                CACM-1683        0.0204081632653  0.111111111111  
3                CACM-1682        0.020202020202   0.111111111111  
3                CACM-0058        0.02             0.111111111111  
Query_No         Doc_id           Precision        Recal           
4                CACM-3043        1.0              0.0208333333333 
4                CACM-2342        0.5              0.0208333333333 
4                CACM-2377        0.333333333333   0.0208333333333 
4                CACM-2939        0.25             0.0208333333333 
4                CACM-3128        0.4              0.0416666666667 
4                CACM-2870        0.333333333333   0.0416666666667 
4                CACM-1135        0.285714285714   0.0416666666667 
4                CACM-3103        0.25             0.0416666666667 
4                CACM-3049        0.222222222222   0.0416666666667 
4                CACM-2096        0.2              0.0416666666667 
4                CACM-2931        0.181818181818   0.0416666666667 
4                CACM-2849        0.166666666667   0.0416666666667 
4                CACM-2958        0.153846153846   0.0416666666667 
4                CACM-2742        0.142857142857   0.0416666666667 
4                CACM-3018        0.133333333333   0.0416666666667 
4                CACM-2215        0.125            0.0416666666667 
4                CACM-2949        0.117647058824   0.0416666666667 
4                CACM-2812        0.111111111111   0.0416666666667 
4                CACM-2519        0.105263157895   0.0416666666667 
4                CACM-2501        0.1              0.0416666666667 
4                CACM-1829        0.0952380952381  0.0416666666667 
4                CACM-1681        0.0909090909091  0.0416666666667 
4                CACM-2851        0.0869565217391  0.0416666666667 
4                CACM-2196        0.0833333333333  0.0416666666667 
4                CACM-3148        0.08             0.0416666666667 
4                CACM-2376        0.0769230769231  0.0416666666667 
4                CACM-1846        0.0740740740741  0.0416666666667 
4                CACM-2702        0.0714285714286  0.0416666666667 
4                CACM-2895        0.0689655172414  0.0416666666667 
4                CACM-2438        0.0666666666667  0.0416666666667 
4                CACM-1527        0.0645161290323  0.0416666666667 
4                CACM-3105        0.0625           0.0416666666667 
4                CACM-1623        0.0606060606061  0.0416666666667 
4                CACM-2740        0.0588235294118  0.0416666666667 
4                CACM-0483        0.0571428571429  0.0416666666667 
4                CACM-2626        0.0555555555556  0.0416666666667 
4                CACM-2767        0.0540540540541  0.0416666666667 
4                CACM-2721        0.0526315789474  0.0416666666667 
4                CACM-2936        0.0512820512821  0.0416666666667 
4                CACM-2632        0.05             0.0416666666667 
4                CACM-2844        0.0487804878049  0.0416666666667 
4                CACM-3137        0.047619047619   0.0416666666667 
4                CACM-3082        0.0697674418605  0.0625          
4                CACM-0409        0.0681818181818  0.0625          
4                CACM-2439        0.0666666666667  0.0625          
4                CACM-3073        0.0869565217391  0.0833333333333 
4                CACM-0616        0.0851063829787  0.0833333333333 
4                CACM-2929        0.0833333333333  0.0833333333333 
4                CACM-2536        0.0816326530612  0.0833333333333 
4                CACM-2017        0.08             0.0833333333333 
4                CACM-2060        0.078431372549   0.0833333333333 
4                CACM-2314        0.0769230769231  0.0833333333333 
4                CACM-3101        0.0754716981132  0.0833333333333 
4                CACM-3141        0.0740740740741  0.0833333333333 
4                CACM-2883        0.0727272727273  0.0833333333333 
4                CACM-2703        0.0714285714286  0.0833333333333 
4                CACM-2666        0.0701754385965  0.0833333333333 
4                CACM-1601        0.0689655172414  0.0833333333333 
4                CACM-3081        0.0677966101695  0.0833333333333 
4                CACM-2912        0.0833333333333  0.104166666667  
4                CACM-2816        0.0819672131148  0.104166666667  
4                CACM-1099        0.0806451612903  0.104166666667  
4                CACM-1476        0.0793650793651  0.104166666667  
4                CACM-2877        0.078125         0.104166666667  
4                CACM-2848        0.0769230769231  0.104166666667  
4                CACM-1844        0.0757575757576  0.104166666667  
4                CACM-1905        0.0746268656716  0.104166666667  
4                CACM-1014        0.0735294117647  0.104166666667  
4                CACM-3064        0.0724637681159  0.104166666667  
4                CACM-2840        0.0714285714286  0.104166666667  
4                CACM-1699        0.0704225352113  0.104166666667  
4                CACM-2940        0.0694444444444  0.104166666667  
4                CACM-3031        0.0684931506849  0.104166666667  
4                CACM-1323        0.0675675675676  0.104166666667  
4                CACM-2357        0.0666666666667  0.104166666667  
4                CACM-1978        0.0657894736842  0.104166666667  
4                CACM-2396        0.0649350649351  0.104166666667  
4                CACM-2900        0.0641025641026  0.104166666667  
4                CACM-2134        0.0632911392405  0.104166666667  
4                CACM-2969        0.0625           0.104166666667  
4                CACM-3120        0.0617283950617  0.104166666667  
4                CACM-2709        0.0609756097561  0.104166666667  
4                CACM-0854        0.0602409638554  0.104166666667  
4                CACM-2554        0.0595238095238  0.104166666667  
4                CACM-1855        0.0588235294118  0.104166666667  
4                CACM-2232        0.0581395348837  0.104166666667  
4                CACM-1518        0.0574712643678  0.104166666667  
4                CACM-3020        0.0568181818182  0.104166666667  
4                CACM-1470        0.0561797752809  0.104166666667  
4                CACM-1485        0.0555555555556  0.104166666667  
4                CACM-2920        0.0549450549451  0.104166666667  
4                CACM-1145        0.054347826087   0.104166666667  
4                CACM-2905        0.0537634408602  0.104166666667  
4                CACM-2020        0.0531914893617  0.104166666667  
4                CACM-1534        0.0526315789474  0.104166666667  
4                CACM-1325        0.0520833333333  0.104166666667  
4                CACM-2371        0.0618556701031  0.125           
4                CACM-1747        0.0612244897959  0.125           
4                CACM-1943        0.0606060606061  0.125           
4                CACM-3111        0.06             0.125           
Query_No         Doc_id           Precision        Recal           
5                CACM-2035        1.0              0.025           
5                CACM-2003        0.5              0.025           
5                CACM-2812        0.333333333333   0.025           
5                CACM-1747        0.25             0.025           
5                CACM-1829        0.2              0.025           
5                CACM-2145        0.166666666667   0.025           
5                CACM-1742        0.142857142857   0.025           
5                CACM-1188        0.125            0.025           
5                CACM-3147        0.111111111111   0.025           
5                CACM-2753        0.1              0.025           
5                CACM-2106        0.0909090909091  0.025           
5                CACM-2321        0.0833333333333  0.025           
5                CACM-2542        0.0769230769231  0.025           
5                CACM-2188        0.0714285714286  0.025           
5                CACM-1435        0.0666666666667  0.025           
5                CACM-2718        0.0625           0.025           
5                CACM-2299        0.117647058824   0.05            
5                CACM-2357        0.111111111111   0.05            
5                CACM-1272        0.105263157895   0.05            
5                CACM-2716        0.1              0.05            
5                CACM-1409        0.0952380952381  0.05            
5                CACM-1605        0.0909090909091  0.05            
5                CACM-2629        0.0869565217391  0.05            
5                CACM-1698        0.0833333333333  0.05            
5                CACM-1392        0.08             0.05            
5                CACM-3137        0.0769230769231  0.05            
5                CACM-2860        0.0740740740741  0.05            
5                CACM-2978        0.0714285714286  0.05            
5                CACM-2541        0.0689655172414  0.05            
5                CACM-2078        0.0666666666667  0.05            
5                CACM-2451        0.0645161290323  0.05            
5                CACM-1699        0.0625           0.05            
5                CACM-2483        0.0606060606061  0.05            
5                CACM-2645        0.0588235294118  0.05            
5                CACM-1978        0.0571428571429  0.05            
5                CACM-1960        0.0555555555556  0.05            
5                CACM-3031        0.0540540540541  0.05            
5                CACM-1923        0.0526315789474  0.05            
5                CACM-1764        0.0512820512821  0.05            
5                CACM-2105        0.05             0.05            
5                CACM-2534        0.0487804878049  0.05            
5                CACM-2957        0.047619047619   0.05            
5                CACM-1671        0.046511627907   0.05            
5                CACM-1408        0.0454545454545  0.05            
5                CACM-2887        0.0444444444444  0.05            
5                CACM-2622        0.0434782608696  0.05            
5                CACM-2314        0.0425531914894  0.05            
5                CACM-2247        0.0416666666667  0.05            
5                CACM-1937        0.0408163265306  0.05            
5                CACM-2358        0.04             0.05            
5                CACM-2501        0.0588235294118  0.075           
5                CACM-2947        0.0576923076923  0.075           
5                CACM-2522        0.0566037735849  0.075           
5                CACM-1962        0.0555555555556  0.075           
5                CACM-2873        0.0545454545455  0.075           
5                CACM-2626        0.0535714285714  0.075           
5                CACM-1750        0.0526315789474  0.075           
5                CACM-2379        0.051724137931   0.075           
5                CACM-2738        0.0508474576271  0.075           
5                CACM-2230        0.05             0.075           
5                CACM-1503        0.0491803278689  0.075           
5                CACM-0679        0.0483870967742  0.075           
5                CACM-2820        0.0634920634921  0.1             
5                CACM-2950        0.0625           0.1             
5                CACM-1853        0.0615384615385  0.1             
5                CACM-2151        0.0606060606061  0.1             
5                CACM-0251        0.0597014925373  0.1             
5                CACM-3025        0.0588235294118  0.1             
5                CACM-3144        0.0579710144928  0.1             
5                CACM-1572        0.0571428571429  0.1             
5                CACM-1476        0.056338028169   0.1             
5                CACM-2169        0.0555555555556  0.1             
5                CACM-1307        0.0684931506849  0.125           
5                CACM-2181        0.0675675675676  0.125           
5                CACM-2841        0.0666666666667  0.125           
5                CACM-2786        0.0657894736842  0.125           
5                CACM-2990        0.0649350649351  0.125           
5                CACM-2469        0.0641025641026  0.125           
5                CACM-1534        0.0632911392405  0.125           
5                CACM-2867        0.0625           0.125           
5                CACM-2572        0.0617283950617  0.125           
5                CACM-2546        0.0609756097561  0.125           
5                CACM-3030        0.0602409638554  0.125           
5                CACM-2138        0.0595238095238  0.125           
5                CACM-1252        0.0588235294118  0.125           
5                CACM-2218        0.0581395348837  0.125           
5                CACM-1682        0.0574712643678  0.125           
5                CACM-1194        0.0568181818182  0.125           
5                CACM-1738        0.0561797752809  0.125           
5                CACM-2002        0.0555555555556  0.125           
5                CACM-2252        0.0549450549451  0.125           
5                CACM-3011        0.054347826087   0.125           
5                CACM-1681        0.0537634408602  0.125           
5                CACM-2980        0.0531914893617  0.125           
5                CACM-3087        0.0526315789474  0.125           
5                CACM-2155        0.0520833333333  0.125           
5                CACM-2979        0.0515463917526  0.125           
5                CACM-2959        0.0510204081633  0.125           
5                CACM-2514        0.0505050505051  0.125           
5                CACM-2167        0.05             0.125           
Query_No         Doc_id           Precision        Recal           
6                CACM-2826        0.0              0.0             
6                CACM-2828        0.5              0.0555555555556 
6                CACM-2753        0.333333333333   0.0555555555556 
6                CACM-1543        0.5              0.111111111111  
6                CACM-3035        0.4              0.111111111111  
6                CACM-2721        0.333333333333   0.111111111111  
6                CACM-2230        0.285714285714   0.111111111111  
6                CACM-0695        0.25             0.111111111111  
6                CACM-2931        0.222222222222   0.111111111111  
6                CACM-2873        0.2              0.111111111111  
6                CACM-2187        0.181818181818   0.111111111111  
6                CACM-2389        0.166666666667   0.111111111111  
6                CACM-2078        0.230769230769   0.166666666667  
6                CACM-2707        0.214285714286   0.166666666667  
6                CACM-2176        0.2              0.166666666667  
6                CACM-1664        0.1875           0.166666666667  
6                CACM-0492        0.176470588235   0.166666666667  
6                CACM-0242        0.166666666667   0.166666666667  
6                CACM-0616        0.157894736842   0.166666666667  
6                CACM-1365        0.15             0.166666666667  
6                CACM-1234        0.142857142857   0.166666666667  
6                CACM-0605        0.136363636364   0.166666666667  
6                CACM-1397        0.130434782609   0.166666666667  
6                CACM-0435        0.125            0.166666666667  
6                CACM-1623        0.12             0.166666666667  
6                CACM-1867        0.115384615385   0.166666666667  
6                CACM-0531        0.111111111111   0.166666666667  
6                CACM-1014        0.107142857143   0.166666666667  
6                CACM-3172        0.103448275862   0.166666666667  
6                CACM-2485        0.1              0.166666666667  
6                CACM-2671        0.0967741935484  0.166666666667  
6                CACM-1186        0.09375          0.166666666667  
6                CACM-3040        0.0909090909091  0.166666666667  
6                CACM-2836        0.0882352941176  0.166666666667  
6                CACM-1009        0.0857142857143  0.166666666667  
6                CACM-1385        0.0833333333333  0.166666666667  
6                CACM-0417        0.0810810810811  0.166666666667  
6                CACM-0670        0.0789473684211  0.166666666667  
6                CACM-2406        0.0769230769231  0.166666666667  
6                CACM-2705        0.075            0.166666666667  
6                CACM-3188        0.0731707317073  0.166666666667  
6                CACM-1001        0.0714285714286  0.166666666667  
6                CACM-1046        0.0697674418605  0.166666666667  
6                CACM-0397        0.0681818181818  0.166666666667  
6                CACM-1113        0.0666666666667  0.166666666667  
6                CACM-3135        0.0652173913043  0.166666666667  
6                CACM-2667        0.063829787234   0.166666666667  
6                CACM-1148        0.0625           0.166666666667  
6                CACM-2547        0.0612244897959  0.166666666667  
6                CACM-2740        0.06             0.166666666667  
6                CACM-3117        0.0588235294118  0.166666666667  
6                CACM-2181        0.0576923076923  0.166666666667  
6                CACM-1088        0.0566037735849  0.166666666667  
6                CACM-1099        0.0555555555556  0.166666666667  
6                CACM-1621        0.0545454545455  0.166666666667  
6                CACM-2922        0.0535714285714  0.166666666667  
6                CACM-0697        0.0526315789474  0.166666666667  
6                CACM-0530        0.051724137931   0.166666666667  
6                CACM-2087        0.0508474576271  0.166666666667  
6                CACM-2834        0.05             0.166666666667  
6                CACM-2417        0.0491803278689  0.166666666667  
6                CACM-2505        0.0483870967742  0.166666666667  
6                CACM-2189        0.047619047619   0.166666666667  
6                CACM-2772        0.046875         0.166666666667  
6                CACM-3008        0.0461538461538  0.166666666667  
6                CACM-0705        0.0454545454545  0.166666666667  
6                CACM-0704        0.044776119403   0.166666666667  
6                CACM-1433        0.0441176470588  0.166666666667  
6                CACM-1948        0.0434782608696  0.166666666667  
6                CACM-3018        0.0428571428571  0.166666666667  
6                CACM-0887        0.0422535211268  0.166666666667  
6                CACM-2666        0.0416666666667  0.166666666667  
6                CACM-2712        0.041095890411   0.166666666667  
6                CACM-0767        0.0405405405405  0.166666666667  
6                CACM-0768        0.04             0.166666666667  
6                CACM-1368        0.0394736842105  0.166666666667  
6                CACM-0888        0.038961038961   0.166666666667  
6                CACM-2804        0.0384615384615  0.166666666667  
6                CACM-3086        0.0379746835443  0.166666666667  
6                CACM-2202        0.0375           0.166666666667  
6                CACM-2319        0.037037037037   0.166666666667  
6                CACM-2886        0.0365853658537  0.166666666667  
6                CACM-0071        0.0361445783133  0.166666666667  
6                CACM-1698        0.0357142857143  0.166666666667  
6                CACM-2622        0.0352941176471  0.166666666667  
6                CACM-1456        0.0348837209302  0.166666666667  
6                CACM-2297        0.0344827586207  0.166666666667  
6                CACM-2968        0.0340909090909  0.166666666667  
6                CACM-2518        0.0337078651685  0.166666666667  
6                CACM-1083        0.0333333333333  0.166666666667  
6                CACM-1725        0.032967032967   0.166666666667  
6                CACM-3000        0.0326086956522  0.166666666667  
6                CACM-1541        0.0322580645161  0.166666666667  
6                CACM-2383        0.031914893617   0.166666666667  
6                CACM-2399        0.0315789473684  0.166666666667  
6                CACM-3154        0.03125          0.166666666667  
6                CACM-2502        0.0309278350515  0.166666666667  
6                CACM-1413        0.030612244898   0.166666666667  
6                CACM-2810        0.030303030303   0.166666666667  
6                CACM-3148        0.03             0.166666666667  
Query_No         Doc_id           Precision        Recal           
7                CACM-3043        1.0              0.00510204081633 
7                CACM-2342        1.0              0.0102040816327 
7                CACM-2949        0.666666666667   0.0102040816327 
7                CACM-2902        0.5              0.0102040816327 
7                CACM-3014        0.4              0.0102040816327 
7                CACM-2884        0.333333333333   0.0102040816327 
7                CACM-3077        0.285714285714   0.0102040816327 
7                CACM-2950        0.25             0.0102040816327 
7                CACM-2903        0.222222222222   0.0102040816327 
7                CACM-1771        0.2              0.0102040816327 
7                CACM-3166        0.181818181818   0.0102040816327 
7                CACM-2865        0.25             0.015306122449  
7                CACM-2263        0.230769230769   0.015306122449  
7                CACM-2273        0.214285714286   0.015306122449  
7                CACM-3141        0.266666666667   0.0204081632653 
